+-------+-----------+-----------------------------------------------+--------+
|   #   | Thread    |                      Song                     |  Time  |
|  990  | Thread-6  |                    仰望父亲                   | 0.7209 |
|  991  | Thread-2  |                  关不住(MTV)                  | 0.7204 |
|  992  | Thread-8  |                   知道不知道                  | 0.7198 |
|  993  | Thread-2  |                      家书                     | 0.7197 |
|  994  | Thread-6  |                     很像我                    | 0.7197 |
|  995  | Thread-4  |                   忘了你是谁                  | 0.7197 |
|  996  | Thread-8  |                     恭喜你                    | 0.7196 |
|  997  | Thread-9  |                    全球变冷                   | 0.7196 |
|  998  | Thread-3  |              你是我生命的四分之三             | 0.7192 |
|  999  | Thread-4  |                  Dt`z_It(MTV)                 | 0.7187 |
|  1000 | Thread-5  |                 一寸相思未了情                | 0.7185 |
|  1001 | Thread-8  |                 I_Love_金苹果                 | 0.7183 |
|  1002 | Thread-4  |                  我是一个好人                 | 0.7182 |
|  1003 | Thread-1  |                  One_Day_More                 | 0.7177 |
|  1004 | Thread-2  |                     小伙伴                    | 0.7177 |
|  1005 | Thread-9  |              不愿看见你的脸(MTV)              | 0.7176 |
|  1006 | Thread-9  |                      放弃                     | 0.7176 |
|  1007 | Thread-2  |                    爱情乞丐                   | 0.7176 |
|  1008 | Thread-9  |               让我如何把你放得下              | 0.7171 |
|  1009 | Thread-4  |                   神经大烧包                  | 0.7170 |
|  1010 | Thread-7  |                   不需要太懂                  | 0.7170 |
|  1011 | Thread-5  |         谁说你长得不是很美之DJ(欣赏版)        | 0.7168 |
|  1012 | Thread-7  |                  尴尬了(MTV)                  | 0.7166 |
|  1013 | Thread-5  |                  就是爱(MTV)                  | 0.7165 |
|  1014 | Thread-4  |                   Sexy_Music                  | 0.7165 |
|  1015 | Thread-1  |                 男人最痛(MTV)                 | 0.7160 |
|  1016 | Thread-4  |                      女神                     | 0.7150 |
|  1017 | Thread-4  |                    情人正传                   | 0.7146 |
|  1018 | Thread-2  |                      蝴蝶                     | 0.7146 |
|  1019 | Thread-6  |                       发                      | 0.7141 |
|  1020 | Thread-6  |                  不伤心的理由                 | 0.7141 |
|  1021 | Thread-9  |              一面湖水(和声第三季)             | 0.7140 |
|  1022 | Thread-10 |                      向往                     | 0.7140 |
|  1023 | Thread-9  |                     平安夜                    | 0.7139 |
|  1024 | Thread-4  |                  百合花的情思                 | 0.7139 |
|  1025 | Thread-8  |                     别惹我                    | 0.7133 |
|  1026 | Thread-8  |                 爱是你给我的毒                | 0.7133 |
|  1027 | Thread-8  |               我们一起来(演唱会)              | 0.7130 |
|  1028 | Thread-7  |                  好好过慢慢来                 | 0.7129 |
|  1029 | Thread-1  |                     七里香                    | 0.7129 |
|  1030 | Thread-1  |                     布谷鸟                    | 0.7129 |
|  1031 | Thread-7  |                  没关系(MTV)                  | 0.7126 |
|  1032 | Thread-10 |                   永远不回头                  | 0.7124 |
|  1033 | Thread-1  |                      飘影                     | 0.7123 |
|  1034 | Thread-10 |                   经过南青山                  | 0.7123 |
|  1035 | Thread-5  |                   我要找到你                  | 0.7122 |
|  1036 | Thread-4  |                     中国梦                    | 0.7122 |
|  1037 | Thread-9  |                  又不是真的爱                 | 0.7118 |
|  1038 | Thread-5  |                   最动听情歌                  | 0.7116 |
|  1039 | Thread-2  |                   咒你会幸福                  | 0.7114 |
|  1040 | Thread-7  |                 东边敲锣西边响                | 0.7113 |
|  1041 | Thread-9  |                    爱情苹果                   | 0.7112 |
|  1042 | Thread-6  |                      哥哥                     | 0.7111 |
|  1043 | Thread-3  |                     大风景                    | 0.7108 |
|  1044 | Thread-7  |                   爱你的情歌                  | 0.7107 |
|  1045 | Thread-8  |                  我的梦中国梦                 | 0.7104 |
|  1046 | Thread-3  |                      够了                     | 0.7104 |
|  1047 | Thread-8  |             女人的心是无情的铁榔头            | 0.7103 |
|  1048 | Thread-10 |                     偷幸福                    | 0.7101 |
|  1049 | Thread-9  |              舞曲97-快四(欣赏版)              | 0.7101 |
|  1050 | Thread-2  |                    风吹草动                   | 0.7100 |
|  1051 | Thread-10 |                   等到你愿意                  | 0.7099 |
|  1052 | Thread-7  |                      瘸鸟                     | 0.7097 |
|  1053 | Thread-6  |                    告别回忆                   | 0.7097 |
|  1054 | Thread-8  |                  留不住你的爱                 | 0.7094 |
|  1055 | Thread-8  |                     飘香梦                    | 0.7093 |
|  1056 | Thread-5  |                    春江花月                   | 0.7091 |
|  1057 | Thread-9  |                   哪里是太阳                  | 0.7091 |
|  1058 | Thread-7  |                    永远爱你                   | 0.7090 |
|  1059 | Thread-4  |                 白色羽毛(MTV)                 | 0.7090 |
|  1060 | Thread-5  |                    安全的爱                   | 0.7089 |
|  1061 | Thread-7  |                      朋友                     | 0.7087 |
|  1062 | Thread-3  |                 我就是爱你怎样                | 0.7085 |
|  1063 | Thread-1  |                      淘汰                     | 0.7084 |
|  1064 | Thread-7  |                    裸爱情歌                   | 0.7083 |
|  1065 | Thread-1  |                     啄木鸟                    | 0.7082 |
|  1066 | Thread-1  |                   值得(MTV)                   | 0.7082 |
|  1067 | Thread-2  |                   草(FLASH)                   | 0.7082 |
|  1068 | Thread-1  |                   稳稳的幸福                  | 0.7080 |
|  1069 | Thread-2  |                  Come_On_Over                 | 0.7080 |
|  1070 | Thread-3  |                     巴贝拉                    | 0.7077 |
|  1071 | Thread-6  |               我的柔情你是否读懂              | 0.7077 |
|  1072 | Thread-4  |                    朋友两个                   | 0.7077 |
|  1073 | Thread-7  |                   老板去哪儿                  | 0.7076 |
|  1074 | Thread-10 |                 采桑小路(MTV)                 | 0.7072 |
|  1075 | Thread-6  |                  宝贝啊谢谢你                 | 0.7072 |
|  1076 | Thread-10 |                   剪影(MTV)                   | 0.7070 |
|  1077 | Thread-4  |                  我把你弄丢了                 | 0.7069 |
|  1078 | Thread-4  |                你还记得吗(MTV)                | 0.7068 |
|  1079 | Thread-3  |                   江河万古流                  | 0.7067 |
|  1080 | Thread-7  |                I_Can_T_Believe                | 0.7064 |
|  1081 | Thread-10 |                两个她的秘密理想               | 0.7063 |
|  1082 | Thread-10 |                     春之晨                    | 0.7063 |
|  1083 | Thread-8  |                      不放                     | 0.7063 |
|  1084 | Thread-1  |                    蝴蝶泉边                   | 0.7062 |
|  1085 | Thread-1  |                      毛毛                     | 0.7060 |
|  1086 | Thread-5  |                思念之歌(FLASH)                | 0.7058 |
|  1087 | Thread-10 |                    跨过彩虹                   | 0.7056 |
|  1088 | Thread-4  |                犯同样的错(高清)               | 0.7056 |
|  1089 | Thread-10 |                   关于你的歌                  | 0.7055 |
|  1090 | Thread-3  |                   梦里的校园                  | 0.7055 |
